0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
3
5
7
6
4
6
4
7
8
9
12
16
23
18
13
19
32
16
22
23
15
16
12
28
22
33
21
19
16
18
22
25
17
36
26
20
17
25
21
20
19
30
32
50
66
126
158
288
415
480
374
348
350
715
1557
3909
5733
5333
3532
2456
1889
1172
744
552
482
458
433
424
515
553
569
493
519
653
784
779
761
726
1125
1168
1159
1667
1808
2093
2248
3297
3884
2640
915
388
371
332
337
335
728
1030
1582
1144
673
587
528
460
489
508
497
465
497
498
535
568
587
661
737
696
744
835
887
864
1022
1082
1053
1034
1161
1132
1234
1321
1615
1980
2286
2862
3403
4589
6174
8766
12174
15298
18945
19812
24606
28001
25713
18863
16246
16924
21728
23577
16944
7192
1780
831
845
841
849
862
824
912
979
1023
911
879
856
1037
1217
1160
1266
1459
1603
2074
3322
7556
5266
1585
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
