0
0
0
0
0
0
0
0
0
0
0
0
3
2
3
0
6
0
6
2
1
2
4
0
2
0
4
2
4
3
4
4
3
2
9
24
33
35
23
16
29
42
30
31
57
66
83
148
148
107
87
107
106
115
97
108
72
80
74
88
111
106
121
115
104
159
143
116
85
90
104
115
88
71
64
75
72
79
101
79
62
85
63
46
87
77
73
77
63
57
43
44
46
54
59
32
62
59
72
80
80
55
66
132
124
116
99
80
73
74
89
92
90
70
79
69
81
68
90
128
116
150
89
102
122
127
214
371
554
570
689
606
582
907
797
1108
1330
1362
1463
905
843
992
1061
929
392
116
98
105
114
144
134
160
154
167
184
188
176
191
177
177
144
122
100
69
67
64
54
50
52
31
32
65
42
37
53
52
34
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
